truckid,driverid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind
T8,D8,normal,39.145725,-121.591355,Marysville,California,0,0,1
T39,D39,normal,39.017396,-122.057748,Arbuckle,California,68,0,0
T55,D55,normal,37.639097,-120.996878,Modesto,California,62,0,0
T100,D100,normal,37.962146,-122.345526,San Pablo,California,68,0,0
T22,D22,normal,37.957702,-121.29078,Stockton,California,0,0,1
T37,D37,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T64,D64,overspeed,34.500831,-117.185876,Apple Valley,California,0,1,1
T79,D79,normal,34.354166,-119.059271,Santa Paula,California,66,0,0
T50,D50,normal,36.746842,-119.772587,Fresno,California,37,0,0
T93,D93,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
T37,D37,normal,37.941325,-122.484704,San Quentin,California,23,0,0
T9,D9,overspeed,34.579434,-118.116461,Palmdale,California,91,1,0
T11,D11,normal,40.563763,-122.238892,Palo Cedro,California,24,0,0
T13,D13,normal,37.957702,-121.29078,Stockton,California,67,0,0
T46,D46,normal,39.230151,-121.136075,Rough and Ready,California,45,0,0
T56,D56,normal,34.435829,-119.827639,Goleta,California,0,0,1
T10,D10,normal,37.941325,-122.484704,San Quentin,California,41,0,0
T8,D8,normal,34.136119,-117.865339,Glendora,California,54,0,0
T54,D54,normal,37.484938,-119.966284,Mariposa,California,22,0,0
T65,D65,normal,33.663357,-116.310009,La Quinta,California,0,0,1
T24,D24,normal,34.106676,-117.806726,San Dimas,California,0,0,1
T80,D80,normal,40.58654,-122.391675,Redding,California,0,0,1
T17,D17,normal,39.409608,-123.355566,Willits,California,17,0,0
T38,D38,normal,36.977173,-121.899402,Aptos,California,37,0,0
T63,D63,normal,39.409608,-123.355566,Willits,California,54,0,0
T40,D40,normal,33.683947,-117.794694,Irvine,California,59,0,0
T100,D100,normal,37.77493,-122.419416,San Francisco,California,56,0,0
T59,D59,normal,34.579434,-118.116461,Palmdale,California,35,0,0
T72,D72,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0
T30,D30,normal,40.563763,-122.238892,Palo Cedro,California,19,0,0
T75,D75,overspeed,38.805462,-123.017223,Cloverdale,California,45,1,0
T94,D94,normal,32.811161,-115.380264,Holtville,California,73,0,0
T4,D4,normal,39.145725,-121.591355,Marysville,California,0,0,1
T17,D17,normal,38.130197,-121.272447,Lodi,California,0,0,1
T90,D90,normal,32.61768,-116.187424,Jacumba,California,75,0,0
T29,D29,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
T96,D96,normal,38.440467,-122.714431,Santa Rosa,California,34,0,0
T53,D53,overspeed,40.58654,-122.391675,Redding,California,24,1,0
T23,D23,normal,36.977173,-121.899402,Aptos,California,37,0,0
T47,D47,normal,34.106676,-117.806726,San Dimas,California,22,0,0
T76,D76,normal,39.150171,-123.207783,Ukiah,California,47,0,0
T68,D68,normal,34.354166,-119.059271,Santa Paula,California,41,0,0
T6,D6,normal,40.761243,-123.994778,Kneeland,California,0,0,1
T83,D83,overspeed,37.441883,-122.143019,Palo Alto,California,0,1,1
T18,D18,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T74,D74,normal,38.693723,-119.779683,Markleeville,California,48,0,0
T37,D37,normal,37.957702,-121.29078,Stockton,California,0,0,1
T82,D82,normal,38.130197,-121.272447,Lodi,California,0,0,1
T62,D62,normal,34.953034,-120.435719,Santa Maria,California,27,0,0
T45,D45,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T53,D53,normal,38.019366,-122.134132,Martinez,California,24,0,0
T37,D37,normal,40.761243,-123.994778,Kneeland,California,26,0,0
T51,D51,normal,34.106676,-117.806726,San Dimas,California,45,0,0
T66,D66,normal,37.968812,-121.668008,Knightsen,California,31,0,0
T57,D57,overspeed,38.440467,-122.714431,Santa Rosa,California,23,1,0
T88,D88,normal,36.977173,-121.899402,Aptos,California,19,0,0
T85,D85,normal,34.953034,-120.435719,Santa Maria,California,43,0,0
T18,D18,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T40,D40,normal,33.683947,-117.794694,Irvine,California,46,0,0
T14,D14,normal,34.020011,-117.949508,La Puente,California,68,0,0
T4,D4,normal,38.440467,-122.714431,Santa Rosa,California,50,0,0
T30,D30,normal,34.44805,-119.242889,Ojai,California,39,0,0
T52,D52,normal,32.811161,-115.380264,Holtville,California,0,0,1
T11,D11,normal,38.440467,-122.714431,Santa Rosa,California,27,0,0
T68,D68,normal,34.354166,-119.059271,Santa Paula,California,40,0,0
T58,D58,normal,39.145725,-121.591355,Marysville,California,0,0,1
T90,D90,normal,34.019454,-118.491191,Santa Monica,California,0,0,1
T43,D43,normal,39.017396,-122.057748,Arbuckle,California,61,0,0
T37,D37,normal,37.441883,-122.143019,Palo Alto,California,55,0,0
T66,D66,normal,34.106676,-117.806726,San Dimas,California,46,0,0
T4,D4,normal,39.409608,-123.355566,Willits,California,27,0,0
T43,D43,normal,36.977173,-121.899402,Aptos,California,38,0,0
T42,D42,normal,32.715329,-117.157255,San Diego,California,47,0,0
T28,D28,normal,38.716687,-121.364422,Antelope,California,70,0,0
T63,D63,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T22,D22,normal,33.743076,-117.109197,Homeland,California,16,0,0
T45,D45,normal,34.44805,-119.242889,Ojai,California,29,0,0
T19,D19,normal,36.977173,-121.899402,Aptos,California,62,0,0
T64,D64,normal,37.441883,-122.143019,Palo Alto,California,44,0,0
T49,D49,normal,38.440467,-122.714431,Santa Rosa,California,55,0,0
T53,D53,normal,38.161861,-121.611621,Isleton,California,60,0,0
T58,D58,normal,38.440467,-122.714431,Santa Rosa,California,73,0,0
T31,D31,normal,39.409608,-123.355566,Willits,California,75,0,0
T46,D46,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
T26,D26,normal,39.409608,-123.355566,Willits,California,38,0,0
T1,D1,normal,32.715329,-117.157255,San Diego,California,23,0,0
T30,D30,normal,38.019366,-122.134132,Martinez,California,0,0,1
T5,D5,normal,41.526509,-124.038407,Klamath,California,37,0,0
T36,D36,normal,39.409608,-123.355566,Willits,California,46,0,0
T79,D79,normal,33.19587,-117.379483,Oceanside,California,34,0,0
T92,D92,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T39,D39,normal,39.017396,-122.057748,Arbuckle,California,29,0,0
T44,D44,normal,33.683947,-117.794694,Irvine,California,48,0,0
T9,D9,normal,32.715329,-117.157255,San Diego,California,75,0,0
T52,D52,normal,34.435829,-119.827639,Goleta,California,25,0,0
T18,D18,normal,40.58654,-122.391675,Redding,California,0,0,1
T54,D54,normal,35.373292,-119.018712,Bakersfield,California,46,0,0
T28,D28,normal,38.130197,-121.272447,Lodi,California,23,0,0
T72,D72,normal,33.846404,-118.046731,La Palma,California,56,0,0
T63,D63,normal,37.957702,-121.29078,Stockton,California,75,0,0
T84,D84,normal,38.440467,-122.714431,Santa Rosa,California,45,0,0
T33,D33,normal,34.500831,-117.185876,Apple Valley,California,27,0,0
T36,D36,normal,39.409608,-123.355566,Willits,California,73,0,0
T11,D11,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T91,D91,normal,38.161861,-121.611621,Isleton,California,43,0,0
T63,D63,normal,33.846404,-118.046731,La Palma,California,23,0,0
T95,D95,normal,38.161861,-121.611621,Isleton,California,31,0,0
T57,D57,normal,39.409608,-123.355566,Willits,California,24,0,0
T18,D18,normal,37.941325,-122.484704,San Quentin,California,0,0,1
T58,D58,normal,39.145725,-121.591355,Marysville,California,64,0,0
T77,D77,normal,38.440467,-122.714431,Santa Rosa,California,34,0,0
T1,D1,normal,39.017396,-122.057748,Arbuckle,California,34,0,0
T73,D73,normal,32.715329,-117.157255,San Diego,California,0,0,1
T9,D9,normal,34.019454,-118.491191,Santa Monica,California,50,0,0
T35,D35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T38,D38,normal,38.440467,-122.714431,Santa Rosa,California,55,0,0
T31,D31,normal,34.136119,-117.865339,Glendora,California,37,0,0
T60,D60,overspeed,37.941325,-122.484704,San Quentin,California,90,1,0
T56,D56,normal,37.957702,-121.29078,Stockton,California,62,0,0
T17,D17,normal,37.957702,-121.29078,Stockton,California,69,0,0
T67,D67,normal,38.752124,-121.288006,Roseville,California,46,0,0
T35,D35,normal,39.017396,-122.057748,Arbuckle,California,16,0,0
T16,D16,normal,38.716687,-121.364422,Antelope,California,18,0,0
T100,D100,normal,39.145725,-121.591355,Marysville,California,26,0,0
T60,D60,overspeed,40.761243,-123.994778,Kneeland,California,41,1,0
T97,D97,normal,38.693723,-119.779683,Markleeville,California,62,0,0
T25,D25,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T48,D48,normal,38.752124,-121.288006,Roseville,California,43,0,0
T46,D46,normal,38.40765,-122.947713,Occidental,California,47,0,0
T17,D17,normal,39.409608,-123.355566,Willits,California,0,0,1
T91,D91,normal,37.957702,-121.29078,Stockton,California,53,0,0
T30,D30,normal,38.440467,-122.714431,Santa Rosa,California,60,0,0
T76,D76,normal,34.44805,-119.242889,Ojai,California,64,0,0
T26,D26,normal,34.44805,-119.242889,Ojai,California,0,0,1
T50,D50,normal,32.715329,-117.157255,San Diego,California,33,0,0
T73,D73,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T58,D58,normal,38.440467,-122.714431,Santa Rosa,California,66,0,0
T62,D62,normal,37.962146,-122.345526,San Pablo,California,0,0,1
T14,D14,overspeed,39.409608,-123.355566,Willits,California,81,1,0
T44,D44,normal,37.957702,-121.29078,Stockton,California,21,0,0
T79,D79,normal,37.441883,-122.143019,Palo Alto,California,27,0,0
T97,D97,overspeed,39.017396,-122.057748,Arbuckle,California,44,0,0
T50,D50,normal,34.136119,-117.865339,Glendora,California,47,0,0
T5,D5,normal,38.693723,-119.779683,Markleeville,California,65,0,0
T40,D40,normal,33.846404,-118.046731,La Palma,California,37,0,0
T31,D31,normal,38.716687,-121.364422,Antelope,California,16,0,0
T71,D71,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
T24,D24,overspeed,38.297538,-122.286865,Napa,California,91,1,0
T51,D51,normal,37.005782,-121.568275,Gilroy,California,33,0,0
T37,D37,normal,37.941325,-122.484704,San Quentin,California,69,0,0
T51,D51,normal,38.297538,-122.286865,Napa,California,0,0,1
T7,D7,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1
T30,D30,normal,39.409608,-123.355566,Willits,California,22,0,0
T15,D15,normal,38.440467,-122.714431,Santa Rosa,California,55,0,0
T100,D100,normal,37.77493,-122.419416,San Francisco,California,0,0,1
T70,D70,normal,38.693723,-119.779683,Markleeville,California,61,0,0
T87,D87,normal,37.957702,-121.29078,Stockton,California,33,0,0
T75,D75,normal,33.683947,-117.794694,Irvine,California,28,0,0
T23,D23,normal,38.40765,-122.947713,Occidental,California,55,0,0
T98,D98,normal,37.941325,-122.484704,San Quentin,California,20,0,0
T47,D47,normal,38.716687,-121.364422,Antelope,California,57,0,0
T78,D78,normal,37.639097,-120.996878,Modesto,California,55,0,0
T50,D50,normal,38.440467,-122.714431,Santa Rosa,California,71,0,0
T25,D25,normal,37.957702,-121.29078,Stockton,California,57,0,0
T96,D96,normal,37.962146,-122.345526,San Pablo,California,26,0,0
T74,D74,normal,38.716687,-121.364422,Antelope,California,0,0,1
T29,D29,normal,34.106676,-117.806726,San Dimas,California,25,0,0
T80,D80,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T5,D5,normal,38.130197,-121.272447,Lodi,California,71,0,0
T57,D57,normal,40.563763,-122.238892,Palo Cedro,California,41,0,0
T53,D53,normal,39.409608,-123.355566,Willits,California,68,0,0
T60,D60,normal,32.61768,-116.187424,Jacumba,California,16,0,0
T50,D50,normal,39.145725,-121.591355,Marysville,California,66,0,0
T5,D5,overspeed,35.098865,-120.612393,Oceano,California,0,1,1
T21,D21,normal,39.017396,-122.057748,Arbuckle,California,70,0,0
T87,D87,normal,37.941325,-122.484704,San Quentin,California,43,0,0
T42,D42,normal,33.663357,-116.310009,La Quinta,California,51,0,0
T20,D20,normal,39.017396,-122.057748,Arbuckle,California,0,0,1
T69,D69,normal,39.145725,-121.591355,Marysville,California,59,0,0
T2,D2,normal,38.805462,-123.017223,Cloverdale,California,44,0,0
T16,D16,normal,39.017396,-122.057748,Arbuckle,California,43,0,0
T71,D71,normal,38.716687,-121.364422,Antelope,California,25,0,0
T42,D42,normal,36.977173,-121.899402,Aptos,California,54,0,0
T83,D83,normal,38.805462,-123.017223,Cloverdale,California,67,0,0
T72,D72,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T89,D89,normal,39.409608,-123.355566,Willits,California,16,0,0
T99,D99,normal,38.440467,-122.714431,Santa Rosa,California,63,0,0
T27,D27,normal,36.977173,-121.899402,Aptos,California,0,0,1
T91,D91,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T63,D63,normal,39.409608,-123.355566,Willits,California,34,0,0
T97,D97,normal,38.693723,-119.779683,Markleeville,California,0,0,1
T45,D45,normal,38.161861,-121.611621,Isleton,California,27,0,0
T28,D28,overspeed,37.639097,-120.996878,Modesto,California,54,1,0
T82,D82,normal,33.683947,-117.794694,Irvine,California,50,0,0
T55,D55,normal,38.716687,-121.364422,Antelope,California,22,0,0
T54,D54,normal,38.440467,-122.714431,Santa Rosa,California,59,0,0
T14,D14,normal,38.161861,-121.611621,Isleton,California,70,0,0
T32,D32,normal,37.639097,-120.996878,Modesto,California,19,0,0
T34,D34,normal,40.58654,-122.391675,Redding,California,31,0,0
T98,D98,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T59,D59,normal,37.639097,-120.996878,Modesto,California,48,0,0
T8,D8,normal,39.409608,-123.355566,Willits,California,39,0,0
T88,D88,normal,35.373292,-119.018712,Bakersfield,California,17,0,0
T88,D88,normal,39.409608,-123.355566,Willits,California,75,0,0
T100,D100,normal,37.962146,-122.345526,San Pablo,California,0,0,1
T80,D80,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T12,D12,normal,37.968812,-121.668008,Knightsen,California,20,0,0
T65,D65,normal,36.977173,-121.899402,Aptos,California,40,0,0
T85,D85,normal,38.716687,-121.364422,Antelope,California,52,0,0
T88,D88,normal,38.440467,-122.714431,Santa Rosa,California,27,0,0
T30,D30,normal,39.150171,-123.207783,Ukiah,California,28,0,0
T51,D51,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T18,D18,normal,34.44805,-119.242889,Ojai,California,21,0,0
T82,D82,normal,34.579434,-118.116461,Palmdale,California,51,0,0
T25,D25,normal,37.441883,-122.143019,Palo Alto,California,67,0,0
T21,D21,normal,32.811161,-115.380264,Holtville,California,61,0,0
T6,D6,normal,34.435829,-119.827639,Goleta,California,0,0,1
T37,D37,normal,34.020011,-117.949508,La Puente,California,20,0,0
T84,D84,normal,38.019366,-122.134132,Martinez,California,56,0,0
T11,D11,normal,39.409608,-123.355566,Willits,California,27,0,0
T16,D16,normal,37.968812,-121.668008,Knightsen,California,0,0,1
T85,D85,normal,39.409608,-123.355566,Willits,California,0,0,1
T73,D73,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T55,D55,normal,34.579434,-118.116461,Palmdale,California,70,0,0
T36,D36,overspeed,34.019454,-118.491191,Santa Monica,California,0,1,1
T85,D85,normal,37.77493,-122.419416,San Francisco,California,67,0,0
T28,D28,normal,35.098865,-120.612393,Oceano,California,37,0,0
T86,D86,normal,33.683947,-117.794694,Irvine,California,30,0,0
T12,D12,normal,38.440467,-122.714431,Santa Rosa,California,23,0,0
T86,D86,normal,34.579434,-118.116461,Palmdale,California,48,0,0
T67,D67,normal,39.409608,-123.355566,Willits,California,23,0,0
T83,D83,normal,37.957702,-121.29078,Stockton,California,49,0,0
T53,D53,normal,36.471865,-6.196595,San Fernando,California,54,0,0
T85,D85,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0
T19,D19,normal,37.962146,-122.345526,San Pablo,California,27,0,0
T26,D26,normal,38.161861,-121.611621,Isleton,California,46,0,0
T73,D73,normal,38.440467,-122.714431,Santa Rosa,California,26,0,0
T77,D77,normal,37.77493,-122.419416,San Francisco,California,0,0,1
T67,D67,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T5,D5,overspeed,34.579434,-118.116461,Palmdale,California,55,1,0
T85,D85,normal,37.968812,-121.668008,Knightsen,California,45,0,0
T90,D90,normal,38.716687,-121.364422,Antelope,California,40,0,0
T13,D13,normal,39.409608,-123.355566,Willits,California,0,0,1
T40,D40,normal,32.811161,-115.380264,Holtville,California,45,0,0
T73,D73,normal,36.977173,-121.899402,Aptos,California,32,0,0
T99,D99,normal,34.44805,-119.242889,Ojai,California,53,0,0
T4,D4,normal,34.953034,-120.435719,Santa Maria,California,50,0,0
T60,D60,normal,37.957702,-121.29078,Stockton,California,39,0,0
T5,D5,normal,32.715329,-117.157255,San Diego,California,0,0,1
T12,D12,normal,39.409608,-123.355566,Willits,California,22,0,0
T93,D93,normal,38.716687,-121.364422,Antelope,California,45,0,0
T56,D56,normal,34.020011,-117.949508,La Puente,California,0,0,1
T65,D65,overspeed,33.663357,-116.310009,La Quinta,California,23,1,0
T61,D61,normal,33.663357,-116.310009,La Quinta,California,0,0,1
T94,D94,overspeed,39.017396,-122.057748,Arbuckle,California,48,1,0
T58,D58,normal,37.77493,-122.419416,San Francisco,California,23,0,0
T33,D33,normal,34.020011,-117.949508,La Puente,California,59,0,0
T20,D20,normal,39.017396,-122.057748,Arbuckle,California,55,0,0
T100,D100,normal,35.373292,-119.018712,Bakersfield,California,45,0,0
T33,D33,normal,34.106676,-117.806726,San Dimas,California,32,0,0
T46,D46,normal,36.977173,-121.899402,Aptos,California,41,0,0
T89,D89,normal,38.440467,-122.714431,Santa Rosa,California,28,0,0
T35,D35,normal,37.962146,-122.345526,San Pablo,California,75,0,0
T72,D72,overspeed,38.161861,-121.611621,Isleton,California,0,1,1
T14,D14,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T26,D26,normal,36.471865,-6.196595,San Fernando,California,58,0,0
T1,D1,normal,32.715329,-117.157255,San Diego,California,35,0,0
T73,D73,normal,39.230151,-121.136075,Rough and Ready,California,75,0,0
T38,D38,normal,39.409608,-123.355566,Willits,California,48,0,0
T95,D95,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0
T94,D94,normal,39.409608,-123.355566,Willits,California,55,0,0
T56,D56,normal,34.354166,-119.059271,Santa Paula,California,29,0,0
T37,D37,normal,33.743076,-117.109197,Homeland,California,42,0,0
T15,D15,overspeed,40.563763,-122.238892,Palo Cedro,California,43,1,0
T94,D94,normal,38.130197,-121.272447,Lodi,California,50,0,0
T17,D17,normal,41.526509,-124.038407,Klamath,California,45,0,0
T3,D3,normal,36.471865,-6.196595,San Fernando,California,43,0,0
T88,D88,normal,34.500831,-117.185876,Apple Valley,California,43,0,0
T64,D64,normal,37.941325,-122.484704,San Quentin,California,41,0,0
T98,D98,normal,33.19587,-117.379483,Oceanside,California,46,0,0
T32,D32,normal,37.957702,-121.29078,Stockton,California,32,0,0
T32,D32,overspeed,34.579434,-118.116461,Palmdale,California,0,1,1
T69,D69,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1
T3,D3,normal,36.471865,-6.196595,San Fernando,California,71,0,0
T54,D54,normal,34.136119,-117.865339,Glendora,California,18,0,0
T92,D92,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
T62,D62,overspeed,38.440467,-122.714431,Santa Rosa,California,68,1,0
T55,D55,normal,38.716687,-121.364422,Antelope,California,56,0,0
T81,D81,overspeed,39.145725,-121.591355,Marysville,California,68,1,0
T65,D65,normal,33.663357,-116.310009,La Quinta,California,61,0,0
